ID,Subject Code,Subject Name,Grade,Credits
21031A0104,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),C,1
21031A0104,R202205AT,OPERATING SYSTEMS(INTEGRATED),C,3
21031A0205,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),F,0
21031A0205,R202205AT,OPERATING SYSTEMS(INTEGRATED),ABSENT,0
21031A0206,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),F,0
21031A0206,R202205AT,OPERATING SYSTEMS(INTEGRATED),ABSENT,0
21031A0239,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),C,1
21031A0239,R202205AT,OPERATING SYSTEMS(INTEGRATED),C,3
21031A0323,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,B,4
21031A0423,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),ABSENT,0
21031A0423,R202205AT,OPERATING SYSTEMS(INTEGRATED),ABSENT,0
21031A0445,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),C,1
21031A0445,R202205AT,OPERATING SYSTEMS(INTEGRATED),D,3
21031A0502,R202205B,DATA VISUALIZATION,D,4
21031A0503,R202205B,DATA VISUALIZATION,D,4
21031A0507,R202205B,DATA VISUALIZATION,C,4
21031A0515,R202204AT,ELECTRONIC DEVICES AND BASIC CIRCUITS,ABSENT,0
21031A0516,R202205B,DATA VISUALIZATION,D,4
21031A0518,R202204AT,ELECTRONIC DEVICES AND BASIC CIRCUITS,C,4
21031A0522,R202205B,DATA VISUALIZATION,C,4
21031A0523,R202205B,DATA VISUALIZATION,C,4
21031A0531,R202204AT,ELECTRONIC DEVICES AND BASIC CIRCUITS,D,4
21031A0532,R202205B,DATA VISUALIZATION,C,4
21031A0533,R202205B,DATA VISUALIZATION,D,4
21031A0534,R202205B,DATA VISUALIZATION,B,4
21031A0535,R202205C,PRINCIPALES OF CYBER SECURITY,C,4
21031A0536,R202205B,DATA VISUALIZATION,E,4
21031A0537,R202205B,DATA VISUALIZATION,ABSENT,0
21031A0541,R202205B,DATA VISUALIZATION,D,4
21031A0544,R202205B,DATA VISUALIZATION,B,4
21031A0546,R202205D,MATHEMATICS FOR MACHINE LEARNING,A+,4
21031A0548,R202205B,DATA VISUALIZATION,ABSENT,0
21031A0551,R202205B,DATA VISUALIZATION,D,4
21031A0552,R202205B,DATA VISUALIZATION,C,4
21031A0554,R202205B,DATA VISUALIZATION,D,4
21031A0561,R202205C,PRINCIPALES OF CYBER SECURITY,C,4
22035A0101,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),D,1
22035A0101,R202205AT,OPERATING SYSTEMS(INTEGRATED),E,3
22035A0102,R202201A,PRE STRESSED CONCRETE,B,4
22035A0106,R202201A,PRE STRESSED CONCRETE,B,4
22035A0116,R202201A,PRE STRESSED CONCRETE,B,4
22035A0117,R202201A,PRE STRESSED CONCRETE,B,4
22035A0121,R202201A,PRE STRESSED CONCRETE,B,4
22035A0125,R202201A,PRE STRESSED CONCRETE,A,4
22035A0128,R202201A,PRE STRESSED CONCRETE,B,4
22035A0129,R202201A,PRE STRESSED CONCRETE,C,4
22035A0130,R202201A,PRE STRESSED CONCRETE,A,4
22035A0215,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),C,1
22035A0215,R202205AT,OPERATING SYSTEMS(INTEGRATED),B,3
22035A0221,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),C,1
22035A0221,R202205AT,OPERATING SYSTEMS(INTEGRATED),D,3
22035A0303,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,C,4
22035A0307,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,C,4
22035A0314,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,D,4
22035A0316,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,C,4
22035A0321,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,C,4
22035A0322,R202203A,ALTERNATIVE FUELS TECHNOLOGIES,C,4
22035A0402,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),D,1
22035A0402,R202205AT,OPERATING SYSTEMS(INTEGRATED),B,3
22035A0403,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),ABSENT,0
22035A0403,R202205AT,OPERATING SYSTEMS(INTEGRATED),ABSENT,0
22035A0408,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),C,1
22035A0408,R202205AT,OPERATING SYSTEMS(INTEGRATED),B,3
22035A0409,R202205AL,OPERATING SYSTEMS LAB(INTEGRATED),ABSENT,0
22035A0409,R202205AT,OPERATING SYSTEMS(INTEGRATED),ABSENT,0
21031A0104,R203105M,DATABASE MANAGEMENT SYSTEMS (INTEGRATED,D,3.0
21031A0104,R203105ML,DATABASE MANAGEMENT SYSTEMS LAB (INTEGRA,B,1.5
21031A0239,R203105M,DATABASE MANAGEMENT SYSTEMS (INTEGRATED,E,3.0
21031A0239,R203105ML,DATABASE MANAGEMENT SYSTEMS LAB (INTEGRA,B,1.0
21031A0323,R203103Y,TRIBOLOGY,A+,4.0
21031A0445,R203105M,DATABASE MANAGEMENT SYSTEMS (INTEGRATED,ABSENT,0.0
21031A0445,R203105ML,DATABASE MANAGEMENT SYSTEMS LAB (INTEGRA,ABSENT,0.0
21031A0502,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,C,3.0
21031A0503,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,D,3.0
21031A0507,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,D,3.0
21031A0516,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,D,3.0
21031A0518,R203104U,DIGITAL ELECTRONICS,D,3.0
21031A0522,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,D,3.0
21031A0523,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,D,3.0
21031A0531,R203104U,DIGITAL ELECTRONICS,D,3.0
21031A0532,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,C,3.0
21031A0533,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,E,3.0
21031A0534,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,C,3.0
21031A0535,R203105S,PUBLIC KEY INFRASTRUCTURE AND TRUST MANA,D,3.0
21031A0536,R203105P,STATISTICAL FOUNDATION FOR DATA SCIENCE,ABSENT,0.0
