ID,Subject Code,Subject Name,Grade,Credits
21031A0101,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,E,3.0
21031A0101,R2032012,WATER RESOURCE ENGINEERING,E,3.0
21031A0101,R2032013,GEOTECHNICAL ENGINEERING-II,E,3.0
21031A0101,R2032014,ESTIMATION COSTING AND CONTRACTS,A,1.5
21031A0101,R2032015,REMOTE SENSING & GIS LAB,B,1.5
21031A0101,R2032016,CIVIL ENGINEERING PRACTICE,B,1.5
21031A0101,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A,2.0
21031A0101,R2032018,MANDATORY COURSE (AICTE) (EMPLOYABILITY,COMPLE,0.0
21031A0101,R203201D,TRAFFIC ENGINEERING,F,0.0
21031A0101,R203201K,REMOTE SENSING AND GIS,F,0.0
21031A0102,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,D,3.0
21031A0102,R2032012,WATER RESOURCE ENGINEERING,C,3.0
21031A0102,R2032013,GEOTECHNICAL ENGINEERING-II,D,3.0
21031A0102,R2032014,ESTIMATION COSTING AND CONTRACTS,A,1.5
21031A0102,R2032015,REMOTE SENSING & GIS LAB,B,1.5
21031A0102,R2032016,CIVIL ENGINEERING PRACTICE,A,1.5
21031A0102,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A,2.0
21031A0102,R2032018,MANDATORY COURSE (AICTE) (EMPLOYABILITY,COMPLE,0.0
21031A0102,R203201D,TRAFFIC ENGINEERING,D,3.0
21031A0102,R203201K,REMOTE SENSING AND GIS,D,3.0
21031A0103,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,D,3.0
21031A0103,R2032012,WATER RESOURCE ENGINEERING,C,3.0
21031A0103,R2032013,GEOTECHNICAL ENGINEERING-II,C,3.0
21031A0103,R2032014,ESTIMATION COSTING AND CONTRACTS,A,1.5
21031A0103,R2032015,REMOTE SENSING & GIS LAB,A,1.5
21031A0103,R2032016,CIVIL ENGINEERING PRACTICE,A,1.5
21031A0103,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A+,2.0
21031A0103,R2032018,MANDATORY COURSE (AICTE) (EMPLOYABILITY,COMPLE,0.0
21031A0103,R203201D,TRAFFIC ENGINEERING,D,3.0
21031A0103,R203201K,REMOTE SENSING AND GIS,D,3.0
21031A0104,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,A+,3.0
21031A0104,R2032012,WATER RESOURCE ENGINEERING,A,3.0
21031A0104,R2032013,GEOTECHNICAL ENGINEERING-II,B,3.0
21031A0104,R2032014,ESTIMATION COSTING AND CONTRACTS,A+,1.5
21031A0104,R2032015,REMOTE SENSING & GIS LAB,A,1.5
21031A0104,R2032016,CIVIL ENGINEERING PRACTICE,A+,1.5
21031A0104,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A+,2.0
21031A0104,R2032018,MANDATORY COURSE (AICTE) (EMPLOYABILITY,COMPLE,0.0
21031A0104,R203201D,TRAFFIC ENGINEERING,B,3.0
21031A0104,R203201K,REMOTE SENSING AND GIS,B,3.0
21031A0105,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,E,3.0
21031A0105,R2032012,WATER RESOURCE ENGINEERING,D,3.0
21031A0105,R2032013,GEOTECHNICAL ENGINEERING-II,C,3.0
21031A0105,R2032014,ESTIMATION COSTING AND CONTRACTS,A,1.5
21031A0105,R2032015,REMOTE SENSING & GIS LAB,A,1.5
21031A0105,R2032016,CIVIL ENGINEERING PRACTICE,B,1.5
21031A0105,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A,2.0
21031A0105,R2032018,MANDATORY COURSE (AICTE) (EMPLOYABILITY,COMPLE,0.0
21031A0105,R203201D,TRAFFIC ENGINEERING,E,3.0
21031A0105,R203201K,REMOTE SENSING AND GIS,E,3.0
21031A0106,R2032011,DESIGN AND DRAWING OF STEEL STRUCTURES,A,3.0
21031A0106,R2032012,WATER RESOURCE ENGINEERING,C,3.0
21031A0106,R2032013,GEOTECHNICAL ENGINEERING-II,C,3.0
21031A0106,R2032014,ESTIMATION COSTING AND CONTRACTS,A,1.5
21031A0106,R2032015,REMOTE SENSING & GIS LAB,A,1.5
21031A0106,R2032016,CIVIL ENGINEERING PRACTICE,A,1.5
21031A0106,R2032017,SKILL ADVANCED COURSE/ SOFT SKILL COURSE,A,2.0
